company,postContent,postUrl
PLD Space,"La presidenta de Fundacién Cotec para la Innovacién, Cristina Garmendia Mendizabal, y su director general, Jorge Barrero Fonticoba @, nos han visitado esta semana en nuestros HQ para conocer de primera mano el proceso de desarrollo y fabricacién del lanzador MIURA 5, asf como avanzar en el intercambio de conocimiento como motor del desarrollo econémico y social.  iUn placer recibiros en casa!  Show translation",https://www.linkedin.com/posts/pld-space_la-presidenta-de-fundaci%C3%B3n-cotec-para-la-activity-7252680520906510337-M8H0?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"ee  5 comments - 9 reposts  6€0487  Like © Comment Repost J Send  > | PLD Space + Follow f Tmo» ®  Join us next week at the renowned IAC 2024 in Milan!  You are warmly invited to meet in person our sales senior management team at hall Space Spain by ICEX. We'll be more than excited to discuss with you all MIURA 5 flight opportunities and our recently-announced future vision on space transportation  We look forward to meeting you there!  >PLDSPAC!  Meet us at October 14 - 18, 2024 IAC 2024!  Pablo Gallego  1 comment - 2 reposts  Like © Comment Repost J Send  + Follow",https://www.linkedin.com/posts/pld-space_join-us-next-week-at-the-renowned-iac-2024-activity-7250174023932796929-R9Lk?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"BB Proud to announce that this week we have bs fed by Endeavor's ISP pane  in Dublin as one of their global high-impact eneurs. Being the first spa up company to be part of the network, this alliance that will enable us to build on our \n to drive sustainable value for the future from space.  Read full related news arti  BB Nos enorgullece anunciar que hemos sido seleccionados por el panel ISP  de Endeavor en Dublin como uno de sus emprendedores globales de alto impacto. iendo la primera up’ espacial en formar parte de esta prestigiosa red, esta  alianza nos permitiré avanzar en nuestra misién de aportar valor sostenible para el  futuro desde el espacio.  Puedes leer aqui el articulo completo en espafiol —https://bit.ly/4gBOmH9  >PLDSPACE  PART OF THE  ENDEAVOR NETWORK",https://www.linkedin.com/posts/pld-space_proud-to-announce-that-this-week-we-have-activity-7245033823292317697--Q3j?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Esta semana estaremos presentes como patrocinadores Plata en New Space Espafia, uno de los eventos emergentes més relevantes del sector espacio a nivel nacional.  Tanto Cesar Bernal, Sales & Customers Manager, como Pablo Gallego Sanmiguel, VP of Sales & Customers, participaran ademés en diferentes paneles aportando nuestra visién sobre liderazgo y oportunidades de desarrollo en el espacio europeo.  Si deseas saber mas sobre nuestro futuro servicio de lanzamiento MIURA 5 y el programa SPARK, puedes agendar una cita aqui} bit.ly/3Xxh6YZ  iTe esperamos!  Show translation  >PLDSPACE  Meet us at New Space ‘September 26-27, 2024 Espana 2024!  Pablo Gallego  1 comment - 6 reposts  ® Like © Comment 1% Repost 7 Send  > | PLD Space + Follow 60,170 rs 8mo+®  Meet us next week at World Satellite Business Week (WSBW) in Paris!",https://www.linkedin.com/posts/pld-space_esta-semana-estaremos-presentes-como-patrocinadores-activity-7243944319458394112-QpqO?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space + Follow 60,170 8mo+®  Meet us next week at World Satellite Business Week (WSBW) in Paris!  You are warmly invited to attend the panel discussion “Thrust and Trust: Enabling Space Transportartion”, where Ratil Verdui, our co-founder and CBDO, will speak about our flight-proven launcher tech and how we are evolving at speed and scale our MIURA 5 program 3""  you also want to meet us in person, get in touch with Pablo Gallego Sanmiguel, VP of Sales and Customers, and book a meeting with us here:  https://le.cx/fmhUyD  See you all there!  >PLDSPACE September 18, 2024 Panel Di Thrust and Trust: Enabling Space E SaTetuire Business  Transportation week  (© 520-610 Pm(cest)  Ragl Verda (Co-founder &: cat  €€0 103 2 comments - 4 reposts  ® Like © Comment 1% Repost 7 Send  PLD Space + Follow",https://www.linkedin.com/posts/pld-space_meet-us-next-week-at-world-satellite-business-activity-7240278570432909312-vKT1?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"ME emo ""2 Abrimos la convocatoria para centros de educacién primaria, secundaria y FP a nuestro programa SPARK, donde ofrecemos a estudiantes de todo el mundo la oportunidad de llevar sus proyectos de innovacién al espacio en los primeros lanzamientos de nuestro cohete MIURA 5.  Si tu clase tiene una propuesta creativa para resolver los retos de la Tierra desde el espacio, podéis inscribiros en nuestra web hasta el 15 de noviembre spark- program.pldspace.com  Emparejaremos tu experimento con uno de los satélites seleccionados y podras alcanzar las estrellas.  iTe esperamos!  Gracias a Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana y OE - Organizacién de Estados Iberoamericanos.  “2 Our SPARK program is opening its back-to-school call for educational payloads. Younger generations at schools, high-schools and vocational training centers from all over the world will have a unique opportunity to take their creative space-based innovation projects beyond the classroom onboard of our MIURA 5 first launches. Selected projects will have the opportunity to work alongside commercial satellite platform providers.  Application process is now open until November 15th at) spark- program.pldspace.com  Good luck to everyone on our common purpose! We look forward to receiving your application!  Thanks to Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana and OEI - Organizacién de Estados Iberoamericanos.    [CONTINUED_FROM_SCROLL]  Good luck to everyone on our common purpose! We look forward to receiving your application!  Thanks to Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana and OEI - Organizacién de Estados Iberoamericanos.  MIURA 5 SPARK PROGRAM  Sparking space-based innovation by younger generations  PLDSPACE  Back-to-School Call for Educational Applications now open!  Apply not  wwwspark-program,pidspace.com  €C@ 152 5 comments - 22 reposts  Like © Comment Repost J Send",https://www.linkedin.com/posts/pld-space_abrimos-la-convocatoria-para-centros-de-activity-7239910471607156740-94n4?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"wwwspark-program,pidspace.com  CC@ 152  comments - 22 reposts  Like © Comment Repost J Send  PLD Space + Follow 60,170 followers 9mo + Edited» ©  Meet our Team at SmallSat 2024 next week!  Don't miss Cesar Bernal, Sales Manager, and Pablo Gallego Sanmiguel, VP of Sales & Customers to know more about MIURA 5 orbital launch opportunities and our SPARK program, an initiative that offers no-cost smallsat launch services in support of innovative educational, institutional and commercial payloads.  Get in touch and book a meeting with us here: https://Ic.cx/WJpDMw  See you all there!  Z  AUGUST 3-8  ‘Small Satellite  Conference ‘i ‘ ayia small EQ SATELTITE  ALDSPACE Le Sas  papi tniteg ag pot , César Bernall oN",https://www.linkedin.com/posts/pld-space_meet-our-team-at-smallsat-2024-next-week-activity-7224017722429325314-cKNj?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"2) We are amazed at the level of creativity and innovation in the proposals we are receiving for our SPARK programme. In collaboration with educational centres, institutions and commercial companies, we aim to have a transformative impact on Earth by offering free access to space on the first two MIURA 5 launches.  To date we have received a huge number of proposals from countries as diverse as the USA, Chile, Panama, Germany, Switzerland or the UK.  Many of you have asked us for more time to prepare and present your projects. We are therefore announcing today that we are extending the deadline for the preliminary submission of proposals until 30 September. If you want to know more about SPARK and apply, click on the programme link:  https://Inkd.in/d8jGDgAM  Thanks to all of you who are entrusting PLD Space to test your scientific and technological projects, and also to the institutions that have supported us from the start in this initiative ry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana, OEI - Organizacién de Estados Iberoamericanos and ESERO Spain.  2) Nos esté impresionando el grado de creatividad e innovacién de las propuestas que estamos recibiendo para nuestro programa SPARK. Nuestro propésito es que juntos (centros educativos, instituciones y empresas comerciales) generemos un impacto transformador en la Tierra ofreciendo acceso gratuito al espacio en los 2 primeros lanzamientos de MIURA 5.  Hasta la fecha hemos recibido un gran ntimero de propuestas de paises tan dispares como EEUU, Chile, Panama, Alemania, Suiza 0 Reino Unido.  Muchos de vosotros nos habéis pedido més tiempo para preparar y presentar vuestros proyectos, Por eso hoy anunciamos que ampliamos el plazo del envio preliminar de las propuestas hasta el 30 de septiembre. Si quieres saber mas sobre SPARK y presentar tu candidatura, haz clic en el enlace del programa E  https://Inkd.in/dCr-Tyuq  Gracias a todos los que estdis confiando en PLD Space para poner a prueba vuestros.   [CONTINUED_FROM_SCROLL]  and apply, click on the programme link: https://Inkd.in/d8jGDgAM  Thanks to all of you who are entrusting PLD Space to test your scientific and technological projects, and also to the institutions that have supported us from the start in this initiative Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana, OEI - Organizacién de Estados Iberoamericanos and ESERO Spain.  > Nos esta impresionando el grado de creatividad e innovacién de las propuestas, que estamos recibiendo para nuestro programa SPARK. Nuestro propésito es que juntos (centros educativos, instituciones y empresas comerciales) generemos un impacto transformador en la Tierra ofreciendo acceso gratuito al espacio en los 2 primeros lanzamientos de MIURA 5.  Hasta la fecha hemos recibido un gran ntimero de propuestas de paises tan dispares como EEUU, Chile, Panama, Alemania, Suiza 0 Reino Unido.  Muchos de vosotros nos habéis pedido més tiempo para preparar y presentar vuestros proyectos, Por eso hoy anunciamos que ampliamos el plazo del envio preliminar de las propuestas hasta el 30 de septiembre. Si quieres saber mas sobre SPARK y presentar tu candidatura, haz clic en el enlace del programa E  https://Inkd.in/dCr-Tyuq  Gracias a todos los que estdis confiando en PLD Space para poner a prueba vuestros proyectos cientificos y tecnolégicos, también a las instituciones que nos apoydis en esta iniciativa Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana, OEI - Organizacién de Estados Iberoamericanos y ESERO Spain.  MIURA 5 SPARK PROGRAM",https://www.linkedin.com/posts/pld-space_we-are-amazed-at-the-level-of-creativity-activity-7222172770757988353-hFBm?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Hoy anunciamos que la banca espafiola, con Santander y EBN Banco a la cabeza, ha financiado con 31 millones de euros nuestro lanzador MIURA 5.  La operaci6n, en la que también ha participado el ICO - Instituto de Cré ‘cuenta con la cobertura de la Péliza de Inversiones Estratégicas de Cesce y el asesoramiento legal de Deloitte y Watson Farley & Williams.  Oficial,  #° Los fondos se destinarén al desarrollo del programa #MIURAS, asi como ala ampliacién de nuestras capacidades industriales y expansi6n corporativa.  Mis info aqui — https://bit.ly/3zwVEe7  #VamosMIURA  ‘Today we announce that Spanish banks Santander and EBN Banco lead €31 million financing for our MIURA 5 launcher.  The operation, which also includes participation from ICO - Instituto de Crédito Oficial, is covered under Cesce's Strategic Investments Policy and includes legal advice from Deloitte and Watson Farley & Williams.  # The funds will be allocated to our #MIURAS programme, as well as to the ‘expansion of our industrial capabilities and corporate growth.  More info here — https://bit.ly/3VUTBYW  #VamosMIURA",https://www.linkedin.com/posts/pld-space_miura5-vamosmiura-miura5-activity-7217516691432325120--WWd?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"ket Engineering Student Summit 2024, promoting our Internship Program Management Challenge.  The challenge, introduced by our Project Manager Gianluca Carollo brought together the best Italian university rocketry teams and was designed to test the management and leadership skills of future engineers through the evaluation of their rocket launcher projects.  Today we are glad to massively congratulate the PoliTo Rocket Team from the  Politecnico di Torino as winners of the first edition of our Internship Program! Looking forward to seeing you onboard soon!  #spacetalent  PROGRAM MANAGEMENT CHALLENGE  WINNNERS  — 2024",https://www.linkedin.com/posts/pld-space_spacetalent-activity-7216740388290629632-WDmu?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"#Hiring | Estamos contratando! 5”  En nuestra misién por hacer realidad el col ble lider en Europa, en PLD Space buscamos incorporar un Coating Technician, profesional especialista en idear y aplicar soluciones de recubrimiento para nuestro lanzador MIURA 5.  atraen los grandes retos tecnolégicos y solucionar en equipo problemas nu vistos, descubre aqu/ los detalles de la posicién:  https://tly/glidK  elanza tu carrera y Unete a un proyecto pionero en Europa!  #talento #spacetalent  Show translation  PLSSPACE  jESTAMOS CONTRATANDO! Coating Technician  Idea los acabados mas resistentes para el lanzamiento de un MIURA 5",https://www.linkedin.com/posts/pld-space_hiring-talento-spacetalent-activity-7216022170420838400-tJd2?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"PLD Space Tr FONOW 60,170 followers 10mo- ©  Nuestro presidente ejecutivo, Ezequiel Sanchez, tuvo ayer el placer de dar la ponencia principal del Reencuentro 15x15 de EDEM Escuela de Empresarios, una jorada de ""Vuelta a las aulas’ que reunié a los participantes de todas las ediciones de su prestigioso programa de liderazgo 15x15.  Ezequiel animé al publico a huir del statu quo y mirar siempre hacia el futuro. “Lideramos la industria espacial europea de nuevos lanzadores gracias a un enfoque estratégico de corto y largo plazo"", sefialé en su charla magistral.  Muy agradecidos a EDEM Escuela de Empresarios por la invitacién y, en especial, a Hortensia Roig por su amabilidad. jEsperamos volver pronto!  Show translation  C@ 153 4 reposts  ® Like © Comment 1% Repost 7 Send",https://www.linkedin.com/posts/pld-space_nuestro-presidente-ejecutivo-ezequiel-s%C3%A1nchez-activity-7214890948365869057-wOqe?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"EE 10mo-@  |) Last week we officially launched our MIURA 5 SPARK Program with the aim to offer SmallSat launch services at no associated cost in support of innovative educational, institutional and commercial payloads.  Got a question? Maybe we've already got the answer! For any Q&A's check out our updated support guide of the Program here: https://bit.ly/45VssKa  For a quick overview of the program, feel free to visit: https://bit.ly/450C21}  Thanks to Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana, OEI - Organizacién de Estados Iberoamericanos and ESERO Spain.  ©) La semana pasada presentamos oficialmente nuestro Programa MIURA 5 SPARK con el objetivo de ofrecer servicios de lanzamiento sin coste asociado a cargas titiles educativas, institucionales y comerciales con un perfil innovador.  cTienes alguna pregunta? ;Quizés ya tengamos la respuesta! Consulta nuestra seccién de Preguntas y Respuestas aqui  https://bit.ly/3W86)Vx  Si quieres tener una visién general de MIURA 5 SPARK, no dudes en visitar nuestra  Gracias a Ministry of Science and Innovation of Spain, Agencia Espacial Espafiola, CSIC, Generalitat Valenciana, OEI - Organizacién de Estados Iberoamericanos y ESERO Spain.  MIURA 5 SPARK PROGRAM",https://www.linkedin.com/posts/pld-space_last-week-we-officially-launched-our-miura-activity-7214586029704413184-xtht?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"> | PLD Space Timo» @ 2) Today we are pleased to present the MIURA 5 SPARK Program 2)  PLD Space aims to spark innovation in space through this unique opportunity that, allows students, researchers, institutions and companies from all over the world to launch their most creative and transformative projects on one of the first two flights of our MIURA 5 rocket with no associated costs.  You can now submit your proposal here — MIURA 5 SPARK is supported by of  Spain, » CSIC, 7 and ESERO Spain. Thank you all!  2) Hoy tenemos el placer de presentar el Programa MIURA 5 SPARK 2)  PLD Space impulsa la innovacién desde el espacio a través de esta oportunidad unica que permite a estudiantes, investigadores, instituciones y empresas de todo el mundo lanzar sus proyectos més creativos y transformadores en los dos primeros vuelos de MIURA 5 sin costes asociados.  Ya puedes enviar tu propuesta aqui — MIURA 5 SPARK cuenta con el apoyo del  de Espafia, CSIC, } y ESERO Spain.jGracias a todos!  MIURA 5 SPARK PROGRAM  Join us for the 2025 MIURA 5 M ive alternati",https://www.linkedin.com/posts/pld-space_today-we-are-pleased-to-present-the-miura-activity-7212048195252621312-VoJL?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"PLD Space 60,170 followers imo @  = Exciting announcement! PLD Space invests 10 million euros in MIURA 5 Launch Complex in French Guiana, at Guiana Space Center (CSG), Europe's spaceport owned by and  We will create more than 10 direct jobs and 50 indirect in Kourou with the strong commitment to generate sustainable local wealth.  You can read the complete information here  4 jTenemos un anuncio emocionante! PLD Space invierte 10 millones de euros en el Complejo de Lanzamiento MIURA 5 en la Guayana Francesa, en el CSG, el puerto espacial europeo propiedad de y  Crearemos més de 10 empleos directos y 50 indirectos en Kourou con el firme compromiso de generar riqueza local sostenible.  Puedes leer la informacion completa aqui  Show translation",https://www.linkedin.com/posts/pld-space_exciting-announcement-pld-space-invests-activity-7210955057570238464-8Znc?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"€€O 208 13 comments - 31 reposts  Like © Comment Repost 4] Send  PLD Space + Follow 60,170 followers 11mo- ©  * Next Monday we participate in #EUSpaceForum, Our co-founder and CBDO, Ratil Verdi, will take part in the panel “Ensuring long term autonomous access to space for Europe” where he will discuss with other industry players about the key role of private launchers in regaining European autonomous launch capabilities.  Check details of the panel discussion below! Happy to see you all there!  2A OCB/2O2L  14h35 - 15h40 (CEST) De GHiG ions « Hotel nhow Brussels Bloom pee coong term. Rue Royale 250, 1210 Bruxelles, autonomous access to Belgium space for Europe  EU SPACE FORUM  PLSSPACE SPACE  FORUM  Tie Woray  founder & C2DO  ce",https://www.linkedin.com/posts/pld-space_euspaceforum-activity-7209830426733928448-Wiat?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Durante el préximo mes julio PLD formard parte de 2024 como Impulsor del programa de be: -creador del workshop ""Construye y Lanza un Cohete’.  En él, j6venes procedentes de toda Espafia de entre 10 y 17 afios afrontaran un  entrenamiento real para aprender los fundamentos de la ingenieria aeroespacial, aprendiendo a disefiar, construir y simular el lanzamiento de un cohete MIURA.  Con esta iniciativa queremos contribuir a derribar las barreras econémicas que impiden a muchos jévenes con talento acceder a un programa educativo de primer nivel, promoviendo el conocimiento y la diversidad para futuras generaciones de mentes cientificas y tecnolégicas.  Show translation  EL PRIMER PASO A:LA CARRERA  “CONSTRUYE Y LANZA UN COHETE”  by PLD Space",https://www.linkedin.com/posts/pld-space_spacecamp-spacecamp-stem-activity-7209070869191569409-eOkD?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Like © Comment Repost 4] Send  PLD Space + Follow DME 60.170 followers 11mo- ©  s° o& Esta tarde tenemos el placer de participar en la sesi6n de ‘Espacio y Agua’ de! foro ‘Entrelazar conocimiento, expandir la innovacién’ que organiza la Fundacién Innovacién Bankinter.  El presidente ejecutivo de PLD Space, Ezequiel Sanchez, trataré sobre cémo el espacio puede mejorar la vida en la tierra junto a JUAN TOMAS HERNANI, SATLANTIS; Charles Bolden, NASA - National Aeronautics and Space Administration: y Sujay  Kumar, NASA Goddard Space Flight Center. jAllf nos vemos!  Show translation  13/06/2024 18:00h PM (CEST)  ‘Oriental Ritz, Madrid  Entrelazar conocimionto, expand innowacion  >PLDSPACE  Espacio y agua: Explorar el espacio para mejorar la vida en la tierra  €@0 153 2. comments - 3 reposts  Like © Comment Repost J Send  PLD Space + Follow 60,170 followers an",https://www.linkedin.com/posts/pld-space_esta-tarde-tenemos-el-placer-de-participar-activity-7206915285746909185-ozZW?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"Like © Comment Repost J Send  PLD Space 60,170 followers 11mo- ©  4 PLD Space ha sido seleccionada para formar parte del exclusivo - La Junta Directiva de esta prestigiosa organizacin ha aprobado por unanimidad nuestra incorporacién como Marca de Alto Potencial  Internacional,  Gracias por la oportunidad, seguiremos Ilevando la ""Marca Espajia’ a todo el mundo y a las estrellas 2)  Puedes ver toda la info aqui  Show translation  Foro de Marca Renombcadas sparolas  6€0 211 8 comments - 11 reposts  Like © Comment Repost J Send  PLD Space en tat telhnere,",https://www.linkedin.com/posts/pld-space_pld-space-ha-sido-seleccionada-para-formar-activity-7206232288043446272-iMw6?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"6€0 211 8 comments - 11 reposts Like © Comment Repost J Send PLD Space 60,170 followers t1mo+ @  This week we're at in Madrid, the must-attend event for investors and highly innovative global companies.  Ifyou are around on Friday, please feel invited to attend the round table covering the topic on spacetech and space launchers investment, where our CFO,  . will cover a broad perspective on the challenges of the launcher industry, its impact on the market and its investment potential.  Check details of the panel discussion below  We hope to see you there!  O/OG/2O24  ‘Ih35 (CES?  iseehs edd Rocket Giants: Invest in LANAVE, Madrid Tomorrow's Space South Summit Leaders Today  >PLSSPACE",https://www.linkedin.com/posts/pld-space_southsummit24-activity-7204047848244469760-haLd?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"60 67 2 comments - 5 reposts  Like © Comment Repost J Send  PLD Space 60,170 followers 11mo- ©  Meet us tomorrow at Asia Satellite Business Week (ASBW) in Singapore, the leading premier event for space and connectivity sectors within Asia.  Discover more on how we are evolving at speed and scale our flight-proven MIURA 1 rocket to our next orbital launcher MIURA 5  BOQ/OS/2024 16h40 PM (SGT)  Asia Satellite Business Week  ae Diversifying Services  >PLSSPACE  60 67 2 comments - 2 reposts  Like © Comment Repost J Send  PLD Space 60,170 followers Sanne ®",https://www.linkedin.com/posts/pld-space_meet-us-tomorrow-at-asia-satellite-business-activity-7201571113426964480-0OF9?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
PLD Space,"aS time ®  xf” & Happy to announce that we have joined forces with Exolaunch to expand ‘commercial access to space.  At the 4S Symposium -Small Satellites Systems and Services held in Mallorca this week, we have signed a Strategic Partnership Agreement to provide competitive and sustainable end-to-end launch services for small satellites.  We are delighted to collaborate with an industry leader such as Exolaunch and to make ‘our MIURA 5 launcher available to their customers, advancing Europe's position in the global space industry.  Thanks to Jeanne Allarie and her whole team for making things so easy, we have no doubt that we are going to do great things together (=  All the information about the agreement here: https://bit.ly/4bWk6DL  x” # Encantados de anunciar que hemos unido fuerzas con Exolaunch para ampliar el acceso comercial al espacio.  En el 4S Symposium -Small Satellites Systems and Services celebrado en Mallorca esta semana, hemos firmado un acuerdo de colaboracién para proporcionar servicios de lanzamiento competitivos y sostenibles de extremo a extremo para pequefios satélites,  Estamos encantados de colaborar con un lider del sector como Exolaunch y de poner nuestro lanzador MIURA 5 a disposicién de sus clientes, avanzando la posicién de  Europa en la industria espacial mundial.  Gracias a Jeanne Allarie y a todo su equipo por hacer las cosas tan faciles, no nos cabe duda de que vamos a hacer grandes cosas juntos.  Toda la informacién sobre el acuerdo aqui: https://bit.ly/3R43Lol  Show translation",https://www.linkedin.com/posts/pld-space_happy-to-announce-that-we-have-joined-activity-7201494418523058176-5eiF?utm_source=share&utm_medium=member_desktop&rcm=ACoAAFsyZUYBH2tDEsbgneW-xiicuGyTwj5RqN8
